room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
15233291,1477,7778897,Shared room,,Barcelona,,Gràcia,15,5.0,2,1.0,,35.0,,"Shared 6 beds dorm in Gracia, near Park Güell",2017-07-28 14:48:41.636560,41.412627,2.157127,0101000020E61000007A8CF2CCCB4101402A3927F6D0B44440
13618160,1477,78857194,Shared room,,Barcelona,,Ciutat Vella,9,4.5,2,1.0,,19.0,,Buena hubicación centro de barcelona.,2017-07-28 14:48:41.631956,41.379903,2.174608,0101000020E6100000B2F50CE1986501407E5358A9A0B04440
19270455,1477,134934234,Shared room,,Barcelona,,Horta-Guinardó,2,0.0,1,1.0,,30.0,,"Room for 1 persons ( Bunk bed, lower row)",2017-07-28 14:48:41.629660,41.411155,2.165685,0101000020E6100000888043A8525301401F4B1FBAA0B44440
19616420,1477,137961220,Shared room,,Barcelona,,Sant Andreu,0,0.0,1,1.0,,30.0,,Habitacion para vacaciones,2017-07-28 14:48:41.625285,41.426675,2.180862,0101000020E610000095B6B8C667720140AA8251499DB64440
8978429,1477,46914366,Shared room,,Barcelona,,Sants-Montjuïc,8,5.0,1,1.0,,34.0,,Bed in 8 bed mix dormitory,2017-07-28 14:48:41.622467,41.373491,2.165997,0101000020E610000076DF313CF6530140D82C978DCEAF4440
19826631,1477,42406911,Shared room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,27.0,,Shared flat at the best neighbourhood of BCN,2017-07-28 14:48:41.620022,41.389789,2.179384,0101000020E6100000C367EBE0606F014097AB1F9BE4B14440
3684162,1477,17514775,Shared room,,Barcelona,,Gràcia,31,5.0,2,1.0,,40.0,,Parc Güell… amazing views,2017-07-28 14:48:41.617224,41.411146,2.151269,0101000020E610000062307F85CC350140CCF09F6EA0B44440
7534974,1477,36125503,Shared room,,Barcelona,,Eixample,17,4.0,2,1.0,,35.0,,Double sofa bed in a living room. Very centric!,2017-07-28 14:48:41.614395,41.37838,2.153454,0101000020E6100000E8853B17463A0140F1BA7EC16EB04440
9535215,1477,49392522,Shared room,,Barcelona,,Sant Martí,13,4.0,1,1.0,,34.0,,Cama en Habitación compartida (6 personas),2017-07-28 14:48:41.612196,41.392025,2.183365,0101000020E61000002BD9B11188770140711B0DE02DB24440
19407925,1477,117200469,Shared room,,Barcelona,,Horta-Guinardó,3,5.0,2,1.0,,30.0,,Shared Cosy Room With Balcony Barcelona,2017-07-28 14:48:41.609773,41.412413,2.175192,0101000020E6100000AA2A3410CB660140FEB8FDF2C9B44440
13243959,1477,7181095,Shared room,,Barcelona,,Sarrià-Sant Gervasi,14,4.0,1,1.0,,12.0,,Comfortable sofa available,2017-07-28 14:48:41.607369,41.399271,2.150103,0101000020E61000007D40A03369330140E09EE74F1BB34440
17317948,1477,84453923,Shared room,,Barcelona,,Les Corts,2,0.0,1,1.0,,29.0,,Blue single room,2017-07-28 14:48:41.605046,41.387916,2.135147,0101000020E6100000583849F3C71401402DCC423BA7B14440
852204,1477,4449424,Shared room,,Barcelona,,Sants-Montjuïc,80,4.0,4,1.0,,30.0,,Habitacion muy calida y familiar ,2017-07-28 14:48:41.602773,41.37073,2.142726,0101000020E6100000A94F72874D240140B3D2A41474AF4440
15639337,1477,49392522,Shared room,,Barcelona,,Sant Martí,10,4.5,1,1.0,,30.0,,Cama en habitación compartida (4 personas),2017-07-28 14:48:39.010330,41.390398,2.184708,0101000020E6100000FF791A30487A01403F36C98FF8B14440
6294064,1477,9057850,Shared room,,Barcelona,,Eixample,40,4.5,1,1.0,,24.0,,Confortable sofá in Barcelona,2017-07-28 14:48:39.007468,41.381919,2.157783,0101000020E61000000BEBC6BB234301404B5CC7B8E2B04440
15095488,1477,93630330,Shared room,,Barcelona,,Eixample,9,4.5,1,1.0,,31.0,,Bonita habitacion centrica-Sagrada Familia,2017-07-28 14:48:39.004789,41.409749,2.175048,0101000020E610000077D7D9907F660140CB48BDA772B44440
14105020,1477,41807465,Shared room,,Barcelona,,Eixample,29,4.5,4,1.0,,30.0,,BED IN NICE MIXED DORM BARCELONA CENTER 4 PERSONS,2017-07-28 14:48:39.002055,41.391296,2.153272,0101000020E6100000DD239BABE63901401E87C1FC15B24440
19517000,1477,137071730,Shared room,,Barcelona,,Sant Martí,6,4.5,1,1.0,,20.0,,Avitacion compartida ya sea para pareja o 1persona,2017-07-28 14:48:38.999622,41.415192,2.217503,0101000020E61000004E417E3672BD0140C9C7EE0225B54440
6143403,1477,15892125,Shared room,,Barcelona,,Sant Martí,55,4.5,1,1.0,,12.0,,"Sleeper in rooms, until 4 place",2017-07-28 14:48:38.996845,41.412159,2.194745,0101000020E6100000E6797077D68E014044E048A0C1B44440
20054650,1477,19585638,Shared room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,27.0,,Comfy sofa :),2017-07-28 14:48:38.994686,41.375557,2.126097,0101000020E61000005DFDD8243F0201405664744012B04440
19906077,1477,134934234,Shared room,,Barcelona,,Horta-Guinardó,0,0.0,1,1.0,,30.0,,"Room for one person ( Bunk bed, top row)",2017-07-28 14:48:38.989531,41.409373,2.166454,0101000020E61000009C4EB2D5E5540140C66E9F5566B44440
15211235,1477,96629960,Shared room,,Barcelona,,Eixample,53,4.5,4,1.0,,24.0,,comparto piso en el centro de Bcn.,2017-07-28 14:48:38.987217,41.381865,2.15279,0101000020E6100000293FA9F6E9380140573ECBF3E0B04440
3420035,1477,3041368,Shared room,,Barcelona,,Eixample,88,4.5,1,1.0,,20.0,,Bed in Superior Mixed Shared Dorm,2017-07-28 14:48:38.984975,41.393369,2.173332,0101000020E61000005BCD3AE3FB6201404F2157EA59B24440
380433,1477,1908520,Shared room,,Barcelona,,Gràcia,66,5.0,2,1.0,,24.0,,"Share FUN Apartment in ""Gracia""LOOK AT THE PHOTOS.",2017-07-28 14:48:38.982474,41.40015,2.158267,0101000020E6100000CB49287D2144014048BF7D1D38B34440
20050430,1477,142445258,Shared room,,Barcelona,,Gràcia,1,0.0,2,1.0,,21.0,,MI CASA SERA SU CASA,2017-07-28 14:48:38.977240,41.417035,2.148294,0101000020E6100000508BC1C3B42F0140C824236761B54440
13061851,1477,7778897,Shared room,,Barcelona,,Gràcia,37,4.5,3,1.0,,30.0,,"Shared 12 beds dorm in Gracia, near Park Güell",2017-07-28 14:48:38.974359,41.411494,2.156122,0101000020E6100000287D21E4BC3F01400740DCD5ABB44440
19854546,1477,140395205,Shared room,,Barcelona,,Sarrià-Sant Gervasi,1,0.0,1,1.0,,19.0,,Loft,2017-07-28 14:48:38.971914,41.396725,2.132214,0101000020E61000003596B036C60E0140B84082E2C7B24440
8745852,1477,44913823,Shared room,,Barcelona,,Gràcia,76,4.5,1,1.0,,22.0,,Shared room 3 Rambla Catalunya,2017-07-28 14:48:38.960231,41.397824,2.156858,0101000020E610000081ED60C43E4101402EC896E5EBB24440
7628958,1477,3911721,Entire home/apt,,Barcelona,,Eixample,0,0.0,12,4.0,,494.0,,cc23 LARGE FLAT BY PASSEIG GRACIA,2017-07-28 14:47:08.861100,41.394211,2.168521,0101000020E61000008483BD89215901409A5C8C8175B24440
9082756,1477,1447144,Entire home/apt,,Barcelona,,Eixample,0,0.0,12,4.0,,494.0,,cc12 LARGE FLAT BY PASSEIG GRACIA!,2017-07-28 14:47:07.357885,41.393684,2.167422,0101000020E61000001C0C7558E1560140AF7AC03C64B24440
9412798,1477,1447144,Entire home/apt,,Barcelona,,Eixample,1,0.0,16,8.0,,646.0,,sf4 4FLATS BY SAGRADA FAMILIA-GAUDI,2017-07-28 14:46:03.923359,41.402274,2.171573,0101000020E61000004B033FAA615F0140FB03E5B67DB34440
5793703,1477,1447144,Entire home/apt,,Barcelona,,Eixample,0,0.0,16,10.0,,904.0,,sf6 6FLATS BY SAGRADA FAMILIA-GAUDI,2017-07-28 14:45:15.847281,41.40272,2.17098,0101000020E6100000202922C32A5E0140FAB836548CB34440
8350579,1477,1447144,Entire home/apt,,Barcelona,,Eixample,1,0.0,16,6.0,,357.0,,sf3a 3FLATS BY SAGRADA FAMILIA-GAUDI,2017-07-28 14:45:03.290603,41.403575,2.172381,0101000020E61000003D9D2B4A09610140D93D7958A8B34440
10449039,1477,53828017,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,0,0.0,12,6.0,,482.0,,"Lujo, espacio y vistas",2017-07-28 14:42:54.425968,41.413235,2.103025,0101000020E6100000FB5C6DC5FED2004002486DE2E4B44440
2453031,1477,3678711,Entire home/apt,,Barcelona,,Gràcia,16,4.5,10,4.0,,138.0,,CENTRIC APARTMENT with FREE WIFI,2017-07-28 14:40:39.329737,41.410408,2.146691,0101000020E6100000B7F0BC546C2C01402502D53F88B44440
13161524,1477,23226762,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,8,4.0,,970.0,,Exclusive apartment in Diagonal Mar,2017-07-28 14:40:19.877189,41.40912,2.209039,0101000020E610000057B5A4A31CAC0140DC114E0B5EB44440
3349453,1477,2201772,Entire home/apt,,Barcelona,,Eixample,1,0.0,6,2.0,,651.0,,Terace luxery apartment I,2017-07-28 14:34:01.601748,41.386647,2.152841,0101000020E61000004BE7C3B3043901405B0C1EA67DB14440
2409647,1477,12296987,Entire home/apt,,Barcelona,,Sant Martí,1,0.0,6,3.0,,591.0,,Apart. de 3 hab. en zona tranquila.,2017-07-28 14:34:01.577123,41.407006,2.182685,0101000020E610000012C2A38D237601404DA3C9C518B44440
1076849,1477,5925553,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,3.0,,179.0,,BEL APPARTEMENT 115M2 BCN CENTRE,2017-07-28 14:26:03.940745,41.375592,2.153894,0101000020E6100000AE6708C72C3B0140D2510E6613B04440
3965808,1477,20553380,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,0,0.0,6,5.0,,3014.0,,Luxury penthouse in Turó Park,2017-07-28 14:22:09.794999,41.393991,2.143531,0101000020E610000089B2B794F32501408CF50D4C6EB24440
1119129,1477,6141122,Entire home/apt,,Barcelona,,Ciutat Vella,29,4.5,5,2.0,,104.0,,City center Ramblas..cheap comfort ,2017-07-28 13:50:28.500672,41.38038,2.172911,0101000020E610000002F390291F620140B806B64AB0B04440
20013040,1477,142072166,Entire home/apt,,Barcelona,,Horta-Guinardó,0,0.0,5,2.0,,63.0,,Apartamento moderno para 5 en zona tranquila,2017-07-28 13:50:03.672722,41.422682,2.1733,0101000020E6100000A52C431CEB620140CF4D9B711AB64440
728480,1477,2201772,Entire home/apt,,Barcelona,,Eixample,13,4.5,9,4.0,,543.0,,Cosy Apartment Hospital Clinic,2017-07-28 13:49:47.939803,41.388688,2.151436,0101000020E6100000177FDB1324360140802C4487C0B14440
18918167,1477,128959838,Entire home/apt,,Barcelona,,Eixample,5,5.0,10,4.0,,622.0,,912 Plaza Catalunya Terrace Lux Apartment,2017-07-28 13:49:47.920540,41.389288,2.170331,0101000020E6100000B6F5D37FD65C0140D55C6E30D4B14440
20087375,1477,1391607,Entire home/apt,,Barcelona,,Gràcia,0,0.0,4,2.0,,175.0,,Gracia Diagonal Apartment,2017-07-28 13:41:28.490598,41.398205,2.156395,0101000020E6100000381092054C400140450DA661F8B24440
293273,1477,541462,Entire home/apt,,Barcelona,,Horta-Guinardó,14,4.5,4,2.0,,163.0,,Apartment- UAB Entire home/apt,2017-07-28 13:41:10.141909,41.418284,2.177153,0101000020E6100000371B2B31CF6A0140543882548AB54440
13119250,1477,16707403,Entire home/apt,,Barcelona,,Eixample,5,4.0,6,2.0,,48.0,,Flat in Sant Antoni,2017-07-28 13:34:31.566480,41.376856,2.160617,0101000020E6100000FB73D190F148014093A641D13CB04440
709561,1477,3650989,Entire home/apt,,Barcelona,,Sants-Montjuïc,3,4.0,6,3.0,,61.0,,"BARCELONA, Wifi ideal ESTUDIANTES",2017-07-28 13:34:31.561601,41.358931,2.137068,0101000020E610000002A08A1BB7180140A2427573F1AD4440
1351980,1477,310221,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,5,3.0,,965.0,,A lovely loft in Poblenou district,2017-07-28 13:34:20.944769,41.405227,2.204397,0101000020E61000004034F3E49AA20140643A747ADEB34440
4258028,1477,22095312,Entire home/apt,,Barcelona,,Horta-Guinardó,8,3.5,9,4.0,,634.0,,***** Luxury Apartment Barcelona,2017-07-28 13:34:13.857710,41.41531,2.165004,0101000020E610000069ACFD9DED510140D3D9C9E028B54440
19615109,1477,128845520,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,15,4.0,,543.0,,Apartment,2017-07-28 13:34:13.842754,41.379848,2.178758,0101000020E6100000DC2F9FAC186E0140BBB9F8DB9EB04440
11381876,1477,59686298,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,0,0.0,4,3.0,,324.0,,Apartamento Sarrià zona alta de BCN,2017-07-28 13:34:08.744392,41.405435,2.13466,0101000020E610000087A2409FC8130140AED3484BE5B34440
11331707,1477,59293770,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,6,2.0,,361.0,,,2017-07-28 13:32:01.829260,41.399572,2.207089,0101000020E610000008E412471EA80140DB32E02C25B34440
18207723,1477,3566026,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,9,3.0,,157.0,,"Flat near the sea & CCIB, Forum Barcelona",2017-07-28 13:21:17.021259,41.414548,2.210806,0101000020E610000094675E0EBBAF0140A54FABE80FB54440
14185619,1477,3566026,Entire home/apt,,Barcelona,,Sant Martí,2,0.0,9,3.0,,177.0,,"Apartment near the Sea and the CCIB, Forum BCN!",2017-07-28 13:18:45.125500,41.4159,2.214569,0101000020E610000026E2ADF36FB70140053411363CB54440
2726679,1477,13953680,Entire home/apt,,Barcelona,,Eixample,10,4.5,6,3.0,,288.0,,Enjoy the Sagrada Familia ,2017-07-28 12:32:53.095456,41.403209,2.176293,0101000020E61000001D1CEC4D0C690140F7393E5A9CB34440
18713768,1477,44835688,Entire home/apt,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,229.0,,LUMINOSO LOFT CENTRO BARCELONA,2017-07-28 12:32:25.031388,41.383187,2.172053,0101000020E6100000F46DC1525D6001404DA088450CB14440
14196919,1477,86104841,Entire home/apt,,Barcelona,,Gràcia,0,0.0,2,1.0,,217.0,,MWC PENTHOUSE WITH SPECTACULAR PANORAMIC VIEW,2017-07-28 12:32:07.813299,41.406511,2.150048,0101000020E610000044A4A65D4C3301406D3B6D8D08B44440
20084944,1477,5255461,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,4,3.0,,211.0,,Beautiful home,2017-07-28 12:31:14.486216,41.38448,2.185813,0101000020E6100000895FB1868B7C0140A9FB00A436B14440
6752242,1477,3972936,Entire home/apt,,Barcelona,,Sant Martí,32,4.5,6,2.0,,231.0,,LetsGoBarcelona Forum CCIB Beach 6pax,2017-07-28 12:30:40.579500,41.413416,2.220952,0101000020E6100000E7E26F7B82C4014052D2C3D0EAB44440
18012071,1477,2897457,Entire home/apt,,Barcelona,,Eixample,5,5.0,4,2.0,,302.0,,"100m2 Designer Loft with a terrace, very central",2017-07-28 12:30:19.387263,41.38695,2.159367,0101000020E6100000397EA83462460140F697DD9387B14440
8535806,1477,44938185,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,229.0,,Stylish apartment with fantastic terrace in Gothic,2017-07-28 12:30:19.375484,41.383347,2.179459,0101000020E61000006DC83F33886F01408602B68311B14440
19990767,1477,7768968,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,289.0,,LA MEJOR TERRAZA DEL BORNE,2017-07-28 12:30:10.755771,41.384452,2.181412,0101000020E6100000CCD0782288730140DF701FB935B14440
20067221,1477,13291286,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,4,2.0,,241.0,,Luxury Modern Apartment Barcelona,2017-07-28 12:30:08.404195,41.413647,2.221235,0101000020E610000030D80DDB16C50140548B8862F2B44440
20083146,1477,93804355,Entire home/apt,,Barcelona,,Horta-Guinardó,0,0.0,6,4.0,,225.0,,2bedrooms close to Sagrada Familia (HUTB-010127),2017-07-28 12:30:06.077390,41.408916,2.169068,0101000020E6100000AA66D652405A0140D367075C57B44440
18337633,1477,126877574,Entire home/apt,,Barcelona,,Sant Martí,2,0.0,4,2.0,,266.0,,Bonito  piso cerca del Mar,2017-07-28 12:30:05.105918,41.41172,2.221071,0101000020E61000008BC058DFC0C40140F88DAF3DB3B44440
16555656,1477,797259,Entire home/apt,,Barcelona,,Eixample,2,0.0,5,3.0,,240.0,,BED  &  BREAKFAST   - SAGRADA  FAMILIA´- WIFI,2017-07-28 12:29:53.801941,41.401605,2.170708,0101000020E61000001553E9279C5D01407E74EACA67B34440
20041808,1477,20923305,Entire home/apt,,Barcelona,,Horta-Guinardó,0,0.0,4,3.0,,266.0,,Great place in quiet neighbourhood,2017-07-28 12:29:52.370648,41.418909,2.171082,0101000020E61000006479573D605E0140028063CF9EB54440
17275127,1477,116493162,Entire home/apt,,Barcelona,,Eixample,1,0.0,4,2.0,,241.0,,Excelente apartamento en 100mt de plaza Cataluña,2017-07-28 12:29:52.360547,41.387805,2.165838,0101000020E6100000EE7893DFA2530140D61C2098A3B14440
20072060,1477,142667828,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,277.0,,Apartment in the heart of Gothic.,2017-07-28 12:29:51.327157,41.381961,2.174532,0101000020E610000002D880087165014079AC1919E4B04440
19899521,1477,9791601,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,5,2.0,,216.0,,SPACIOUS HISTORIC APT IN GOTHIC CENTER NEAR RAMBLA,2017-07-28 12:29:44.792404,41.380476,2.178803,0101000020E6100000DB696B44306E0140DA740470B3B04440
20084485,1477,41820032,Entire home/apt,,Barcelona,,Eixample,0,0.0,7,3.0,,222.0,,Amazing large apartment in the best location,2017-07-28 12:29:44.783606,41.394751,2.167591,0101000020E6100000DCD440F3395701401A88653387B24440
20063428,1477,142584281,Entire home/apt,,Barcelona,,Eixample,0,0.0,7,4.0,,266.0,,Great apartment in Barcelona,2017-07-28 12:29:44.776755,41.401074,2.171481,0101000020E61000004015376E315F014051A3906456B34440
5244849,1477,5700985,Entire home/apt,,Barcelona,,Eixample,44,4.5,4,2.0,,239.0,,Lovely apartment in BCN's heart,2017-07-28 12:29:43.652232,41.388445,2.171238,0101000020E6100000DAA84E07B25E0140B9A5D590B8B14440
19926268,1477,14836206,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,211.0,,Modern and centric 2 bedrooms unit in Urquinaona,2017-07-28 12:29:38.359126,41.390555,2.172831,0101000020E61000003BE12538F56101400725CCB4FDB14440
20034178,1477,142293462,Entire home/apt,,Barcelona,,Eixample,0,0.0,5,3.0,,240.0,,Apartamento espectacular frente Sagrada Familia,2017-07-28 12:29:36.496989,41.403559,2.17279,0101000020E6100000529B38B9DF610140D48041D2A7B34440
7103303,1477,37221417,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,1,0.0,5,3.0,,193.0,,Unique place on the top of the city,2017-07-28 12:28:49.334042,41.419572,2.116441,0101000020E6100000EC4E779E78EE00409E280989B4B54440
8553780,1477,1447144,Entire home/apt,,Barcelona,,Eixample,0,0.0,10,3.0,,196.0,,dip MODERN 3 BED FLAT NEXT OLD TOWN,2017-07-28 12:26:29.135253,41.384742,2.159483,0101000020E6100000CC24EA059F460140E6B2D1393FB14440
17695466,1477,29750554,Entire home/apt,,Barcelona,,Ciutat Vella,7,4.5,4,2.0,,204.0,,Ramblas- City Center,2017-07-28 12:24:48.419861,41.383348,2.169583,0101000020E610000019A9F7544E5B0140567E198C11B14440
4405908,1477,6876113,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,2.0,,205.0,,Beatiful apartment center Barcelona,2017-07-28 12:23:24.305975,41.38496,2.159563,0101000020E6100000933655F7C84601405322895E46B14440
20031818,1477,141890193,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,3.0,,205.0,,3 BEDROOM FLAT SAGRADA FAMILIA,2017-07-28 12:23:19.419729,41.398069,2.16721,0101000020E610000066834C32725601409546CCECF3B24440
20009464,1477,137501145,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,5,3.0,,205.0,,Nice location 3 Rooms,2017-07-28 12:23:17.759203,41.387878,2.182584,0101000020E6100000D32EA699EE750140406B7EFCA5B14440
20013354,1477,141890193,Entire home/apt,,Barcelona,,Eixample,0,0.0,5,2.0,,205.0,,2bedrooms apartment feria Barcelona,2017-07-28 12:23:00.563807,41.37586,2.154296,0101000020E61000009B3A8F8AFF3B0140F2EF332E1CB04440
19161866,1477,124450253,Entire home/apt,,Barcelona,,Ciutat Vella,6,4.5,8,0.0,,205.0,,Superbe appartement centre Barcelone,2017-07-28 12:22:57.337896,41.383129,2.179615,0101000020E6100000E4F736FDD96F01401893FE5E0AB14440
18267234,1477,15193226,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,5,1.0,,200.0,,Duplex with Private Terrace - Baceloneta,2017-07-28 12:22:49.777945,41.381107,2.18902,0101000020E6100000C251F2EA1C8301406AA33A1DC8B04440
20074102,1477,23869313,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,3,1.0,,186.0,,Nice & Cozy beach apartment Barceloneta BCN,2017-07-28 12:22:49.775957,41.375764,2.188514,0101000020E610000085B4C6A013820140CF81E50819B04440
20068543,1477,142635443,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,5,3.0,,199.0,,Piso familiar en Poblenou,2017-07-28 12:22:38.766575,41.39922,2.200963,0101000020E6100000FCA5457D929B01405EF415A419B34440
20032138,1477,141890193,Entire home/apt,,Barcelona,,Sants-Montjuïc,0,0.0,6,2.0,,205.0,,CAMP NOU LOVELY 2 BEDROOM FLAT,2017-07-28 12:22:37.207676,41.376412,2.128788,0101000020E610000020F0C000C207014036E9B6442EB04440
20067164,1477,139591609,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,4,2.0,,199.0,,Apartamento dos habitaciones Barcelona centro,2017-07-28 12:22:37.187575,41.379784,2.164934,0101000020E6100000DBFCBFEAC8510140A4C519C39CB04440
20027904,1477,88763782,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,3.0,,199.0,,SPACIOUS & CENTRAL FLAT IN BARCELONA,2017-07-28 12:22:37.178773,41.399132,2.18289,0101000020E61000009F1F46088F760140BF64E3C116B34440
19992243,1477,135791982,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,3.0,,149.0,,COSMOPOLITAN,2017-07-28 12:14:17.623245,41.381231,2.144749,0101000020E61000009607E92972280140569C6A2DCCB04440
8862879,1477,45224780,Entire home/apt,,Barcelona,,Ciutat Vella,73,4.5,5,3.0,,150.0,,Duplex center Barcelona with terrace,2017-07-28 12:10:10.560091,41.381054,2.179579,0101000020E61000001763601DC76F01404701A260C6B04440
9875167,1477,229209,Entire home/apt,,Barcelona,,Ciutat Vella,39,4.5,4,2.0,,176.0,,Great apartment next to Rambla,2017-07-28 12:09:31.447743,41.381386,2.172366,0101000020E6100000E789E76C016101407D93A641D1B04440
379850,1477,1228784,Entire home/apt,,Barcelona,,Sant Martí,6,4.0,10,4.0,,181.0,,Piso muy luminoso cerca del mar,2017-07-28 12:08:13.507413,41.409585,2.20822,0101000020E610000026FC523F6FAA014051F701486DB44440
16531829,1477,3566026,Entire home/apt,,Barcelona,,Sants-Montjuïc,0,0.0,8,2.0,,157.0,,Great flat in the heart of Barcelona  Pl Espana,2017-07-28 12:06:31.053134,41.371594,2.144237,0101000020E610000037FC6EBA65270140E6B1666490AF4440
17403750,1477,3566026,Entire home/apt,,Barcelona,,Sants-Montjuïc,2,0.0,8,2.0,,157.0,,Квартира в самом сердце Barcelona рядом Pl. España,2017-07-28 12:06:31.046478,41.3704,2.145155,0101000020E61000009ACE4E06472901401D38674469AF4440
17953620,1477,61041948,Entire home/apt,,Barcelona,,Sants-Montjuïc,10,5.0,4,1.0,,157.0,,Comfortable Modern House in Barcelona,2017-07-28 12:02:39.412280,41.379395,2.138738,0101000020E610000018B325AB221C01400AA2EE0390B04440
17307109,1477,113344862,Entire home/apt,,Barcelona,,Eixample,6,5.0,5,2.0,,178.0,,Lovely Apartment in BCN Center (11) HUTB-008430,2017-07-28 12:02:35.637190,41.383329,2.162553,0101000020E6100000FAEE5696E84C0140E04DB7EC10B14440
19397006,1477,14627045,Entire home/apt,,Barcelona,,Sants-Montjuïc,1,0.0,5,1.0,,150.0,,Bright Apartment Perfect for Family,2017-07-28 12:02:35.632788,41.370043,2.165321,0101000020E610000073BC02D1935201408F8EAB915DAF4440
